result_ID,student_ID,student_name,unit_ID,marks,grade
RES2997,SCT211-0500/2023,Todd Green,UNIT003,90.7,A
RES2998,SCT211-0500/2023,Todd Green,UNIT004,80.94,A
RES2999,SCT211-0500/2023,Todd Green,UNIT005,83.23,A
RES3000,SCT211-0500/2023,Todd Green,UNIT006,58.32,C
RES3001,SCT211-0501/2024,Jasmine Walton,UNIT001,56.15,C
RES3002,SCT211-0501/2024,Jasmine Walton,UNIT002,40.87,D
RES3003,SCT211-0501/2024,Jasmine Walton,UNIT003,72.16,A
RES3004,SCT211-0501/2024,Jasmine Walton,UNIT004,69.85,B
RES3005,SCT211-0501/2024,Jasmine Walton,UNIT005,55.66,C
RES3006,SCT211-0501/2024,Jasmine Walton,UNIT006,52.77,C
RES3007,SCT211-0502/2021,Jesse Gordon,UNIT001,84.92,A
RES3008,SCT211-0502/2021,Jesse Gordon,UNIT002,86.52,A
RES3009,SCT211-0502/2021,Jesse Gordon,UNIT003,97.69,A
RES3010,SCT211-0502/2021,Jesse Gordon,UNIT004,56.23,C
RES3011,SCT211-0502/2021,Jesse Gordon,UNIT005,84.68,A
RES3012,SCT211-0502/2021,Jesse Gordon,UNIT006,44.84,D
RES3013,SCT211-0503/2023,Marcus Cox,UNIT001,69.21,B
RES3014,SCT211-0503/2023,Marcus Cox,UNIT002,76.04,A
RES3015,SCT211-0503/2023,Marcus Cox,UNIT003,53.09,C
RES3016,SCT211-0503/2023,Marcus Cox,UNIT004,64.01,B
RES3017,SCT211-0503/2023,Marcus Cox,UNIT005,63.72,B
RES3018,SCT211-0503/2023,Marcus Cox,UNIT006,67.58,B
RES3019,SCT211-0504/2023,Debbie Simmons,UNIT001,85.19,A
RES3020,SCT211-0504/2023,Debbie Simmons,UNIT002,45.03,D
RES3021,SCT211-0504/2023,Debbie Simmons,UNIT003,44.67,D
RES3022,SCT211-0504/2023,Debbie Simmons,UNIT004,48.1,D
RES3023,SCT211-0504/2023,Debbie Simmons,UNIT005,60.88,B
RES3024,SCT211-0504/2023,Debbie Simmons,UNIT006,48.38,D
RES3025,SCT211-0505/2024,Valerie Conway,UNIT001,92.46,A
RES3026,SCT211-0505/2024,Valerie Conway,UNIT002,93.32,A
RES3027,SCT211-0505/2024,Valerie Conway,UNIT003,71.22,A
RES3028,SCT211-0505/2024,Valerie Conway,UNIT004,68.86,B
RES3029,SCT211-0505/2024,Valerie Conway,UNIT005,72.83,A
RES3030,SCT211-0505/2024,Valerie Conway,UNIT006,49.52,D
RES3031,SCT211-0506/2021,Danielle Curtis,UNIT001,69.37,B
RES3032,SCT211-0506/2021,Danielle Curtis,UNIT002,58.31,C
RES3033,SCT211-0506/2021,Danielle Curtis,UNIT003,49.79,D
RES3034,SCT211-0506/2021,Danielle Curtis,UNIT004,77.62,A
RES3035,SCT211-0506/2021,Danielle Curtis,UNIT005,45.8,D
RES3036,SCT211-0506/2021,Danielle Curtis,UNIT006,81.3,A
RES3037,SCT211-0507/2024,Aaron Carey,UNIT001,67.63,B
RES3038,SCT211-0507/2024,Aaron Carey,UNIT002,59.29,C
RES3039,SCT211-0507/2024,Aaron Carey,UNIT003,55.58,C
RES3040,SCT211-0507/2024,Aaron Carey,UNIT004,92.5,A
RES3041,SCT211-0507/2024,Aaron Carey,UNIT005,46.55,D
RES3042,SCT211-0507/2024,Aaron Carey,UNIT006,89.49,A
RES3043,SCT211-0508/2022,Mackenzie Hardy,UNIT001,48.59,D
RES3044,SCT211-0508/2022,Mackenzie Hardy,UNIT002,48.14,D
RES3045,SCT211-0508/2022,Mackenzie Hardy,UNIT003,58.41,C
RES3046,SCT211-0508/2022,Mackenzie Hardy,UNIT004,64.61,B
RES3047,SCT211-0508/2022,Mackenzie Hardy,UNIT005,43.03,D
RES3048,SCT211-0508/2022,Mackenzie Hardy,UNIT006,69.36,B
RES3049,SCT211-0509/2024,Michael Wilson,UNIT001,71.06,A
RES3050,SCT211-0509/2024,Michael Wilson,UNIT002,95.4,A
RES3051,SCT211-0509/2024,Michael Wilson,UNIT003,61.86,B
RES3052,SCT211-0509/2024,Michael Wilson,UNIT004,89.42,A
RES3053,SCT211-0509/2024,Michael Wilson,UNIT005,54.35,C
RES3054,SCT211-0509/2024,Michael Wilson,UNIT006,67.34,B
RES3055,SCT211-0510/2021,Mark Chavez,UNIT001,92.81,A
RES3056,SCT211-0510/2021,Mark Chavez,UNIT002,88.58,A
RES3057,SCT211-0510/2021,Mark Chavez,UNIT003,41.22,D
RES3058,SCT211-0510/2021,Mark Chavez,UNIT004,82.45,A
RES3059,SCT211-0510/2021,Mark Chavez,UNIT005,56.95,C
RES3060,SCT211-0510/2021,Mark Chavez,UNIT006,46.14,D
RES3061,SCT211-0511/2021,Randall Kim,UNIT001,98.32,A
RES3062,SCT211-0511/2021,Randall Kim,UNIT002,45.94,D
RES3063,SCT211-0511/2021,Randall Kim,UNIT003,42.64,D
RES3064,SCT211-0511/2021,Randall Kim,UNIT004,68.53,B
RES3065,SCT211-0511/2021,Randall Kim,UNIT005,46.56,D
RES3066,SCT211-0511/2021,Randall Kim,UNIT006,63.81,B
RES3067,SCT211-0512/2023,Robert Escobar,UNIT001,63.27,B
RES3068,SCT211-0512/2023,Robert Escobar,UNIT002,92.62,A
RES3069,SCT211-0512/2023,Robert Escobar,UNIT003,78.22,A
RES3070,SCT211-0512/2023,Robert Escobar,UNIT004,51.08,C
RES3071,SCT211-0512/2023,Robert Escobar,UNIT005,44.54,D
RES3072,SCT211-0512/2023,Robert Escobar,UNIT006,75.01,A
RES3073,SCT211-0513/2022,Karen Jones,UNIT001,65.07,B
RES3074,SCT211-0513/2022,Karen Jones,UNIT002,66.97,B
RES3075,SCT211-0513/2022,Karen Jones,UNIT003,42.48,D
RES3076,SCT211-0513/2022,Karen Jones,UNIT004,61.1,B
RES3077,SCT211-0513/2022,Karen Jones,UNIT005,88.06,A
RES3078,SCT211-0513/2022,Karen Jones,UNIT006,80.31,A
RES3079,SCT211-0514/2021,Mary Henderson,UNIT001,54.46,C
RES3080,SCT211-0514/2021,Mary Henderson,UNIT002,46.11,D
RES3081,SCT211-0514/2021,Mary Henderson,UNIT003,57.04,C
RES3082,SCT211-0514/2021,Mary Henderson,UNIT004,50.66,C
RES3083,SCT211-0514/2021,Mary Henderson,UNIT005,47.58,D
RES3084,SCT211-0514/2021,Mary Henderson,UNIT006,43.09,D
RES3085,SCT211-0515/2022,Ethan Lopez,UNIT001,98.13,A
RES3086,SCT211-0515/2022,Ethan Lopez,UNIT002,49.76,D
RES3087,SCT211-0515/2022,Ethan Lopez,UNIT003,45.94,D
RES3088,SCT211-0515/2022,Ethan Lopez,UNIT004,73.4,A
RES3089,SCT211-0515/2022,Ethan Lopez,UNIT005,72.6,A
RES3090,SCT211-0515/2022,Ethan Lopez,UNIT006,41.63,D
RES3091,SCT211-0516/2021,Natalie Wood,UNIT001,49.44,D
RES3092,SCT211-0516/2021,Natalie Wood,UNIT002,94.9,A
RES3093,SCT211-0516/2021,Natalie Wood,UNIT003,65.71,B
RES3094,SCT211-0516/2021,Natalie Wood,UNIT004,42.77,D
RES3095,SCT211-0516/2021,Natalie Wood,UNIT005,54.68,C
RES3096,SCT211-0516/2021,Natalie Wood,UNIT006,48.38,D
RES3097,SCT211-0517/2021,Karen Sosa,UNIT001,41.04,D
RES3098,SCT211-0517/2021,Karen Sosa,UNIT002,53.04,C
RES3099,SCT211-0517/2021,Karen Sosa,UNIT003,92.03,A
RES3100,SCT211-0517/2021,Karen Sosa,UNIT004,69.83,B
RES3101,SCT211-0517/2021,Karen Sosa,UNIT005,44.78,D
RES3102,SCT211-0517/2021,Karen Sosa,UNIT006,50.03,C
RES3103,SCT211-0518/2023,Erin Ross,UNIT001,45.4,D
RES3104,SCT211-0518/2023,Erin Ross,UNIT002,70.6,A
RES3105,SCT211-0518/2023,Erin Ross,UNIT003,67.69,B
RES3106,SCT211-0518/2023,Erin Ross,UNIT004,61.45,B
RES3107,SCT211-0518/2023,Erin Ross,UNIT005,65.03,B
RES3108,SCT211-0518/2023,Erin Ross,UNIT006,67.03,B
RES3109,SCT211-0519/2022,Laura Graham,UNIT001,62.75,B
RES3110,SCT211-0519/2022,Laura Graham,UNIT002,85.84,A
RES3111,SCT211-0519/2022,Laura Graham,UNIT003,67.4,B
RES3112,SCT211-0519/2022,Laura Graham,UNIT004,57.92,C
RES3113,SCT211-0519/2022,Laura Graham,UNIT005,99.52,A
RES3114,SCT211-0519/2022,Laura Graham,UNIT006,72.48,A
RES3115,SCT211-0520/2023,Sheila Sanchez,UNIT001,62.18,B
RES3116,SCT211-0520/2023,Sheila Sanchez,UNIT002,91.92,A
RES3117,SCT211-0520/2023,Sheila Sanchez,UNIT003,92.18,A
RES3118,SCT211-0520/2023,Sheila Sanchez,UNIT004,83.54,A
RES3119,SCT211-0520/2023,Sheila Sanchez,UNIT005,65.74,B
RES3120,SCT211-0520/2023,Sheila Sanchez,UNIT006,49.48,D
RES3121,SCT211-0521/2022,Mary Smith,UNIT001,49.27,D
RES3122,SCT211-0521/2022,Mary Smith,UNIT002,74.93,A
RES3123,SCT211-0521/2022,Mary Smith,UNIT003,63.42,B
RES3124,SCT211-0521/2022,Mary Smith,UNIT004,67.97,B
RES3125,SCT211-0521/2022,Mary Smith,UNIT005,52.41,C
RES3126,SCT211-0521/2022,Mary Smith,UNIT006,46.53,D
RES3127,SCT211-0522/2021,Christine Burke,UNIT001,64.95,B
RES3128,SCT211-0522/2021,Christine Burke,UNIT002,53.05,C
RES3129,SCT211-0522/2021,Christine Burke,UNIT003,61.26,B
RES3130,SCT211-0522/2021,Christine Burke,UNIT004,88.28,A
RES3131,SCT211-0522/2021,Christine Burke,UNIT005,82.2,A
RES3132,SCT211-0522/2021,Christine Burke,UNIT006,56.19,C
RES3133,SCT211-0523/2021,Kyle Peterson Jr.,UNIT001,85.58,A
RES3134,SCT211-0523/2021,Kyle Peterson Jr.,UNIT002,68.76,B
RES3135,SCT211-0523/2021,Kyle Peterson Jr.,UNIT003,89.77,A
RES3136,SCT211-0523/2021,Kyle Peterson Jr.,UNIT004,60.87,B
RES3137,SCT211-0523/2021,Kyle Peterson Jr.,UNIT005,92.16,A
RES3138,SCT211-0523/2021,Kyle Peterson Jr.,UNIT006,52.25,C
RES3139,SCT211-0524/2022,Bryce Gallegos,UNIT001,45.01,D
RES3140,SCT211-0524/2022,Bryce Gallegos,UNIT002,95.28,A
RES3141,SCT211-0524/2022,Bryce Gallegos,UNIT003,91.45,A
RES3142,SCT211-0524/2022,Bryce Gallegos,UNIT004,61.62,B
RES3143,SCT211-0524/2022,Bryce Gallegos,UNIT005,74.27,A
RES3144,SCT211-0524/2022,Bryce Gallegos,UNIT006,45.04,D
RES3145,SCT211-0525/2024,William Garcia,UNIT001,84.2,A
RES3146,SCT211-0525/2024,William Garcia,UNIT002,99.14,A
RES3147,SCT211-0525/2024,William Garcia,UNIT003,54.68,C
RES3148,SCT211-0525/2024,William Garcia,UNIT004,54.52,C
RES3149,SCT211-0525/2024,William Garcia,UNIT005,96.11,A
RES3150,SCT211-0525/2024,William Garcia,UNIT006,74.65,A
RES3151,SCT211-0526/2022,Ashley Rios,UNIT001,88.44,A
RES3152,SCT211-0526/2022,Ashley Rios,UNIT002,96.48,A
RES3153,SCT211-0526/2022,Ashley Rios,UNIT003,59.1,C
RES3154,SCT211-0526/2022,Ashley Rios,UNIT004,49.49,D
RES3155,SCT211-0526/2022,Ashley Rios,UNIT005,80.42,A
RES3156,SCT211-0526/2022,Ashley Rios,UNIT006,58.5,C
RES3157,SCT211-0527/2022,Shelby Hill,UNIT001,75.06,A
RES3158,SCT211-0527/2022,Shelby Hill,UNIT002,67.4,B
RES3159,SCT211-0527/2022,Shelby Hill,UNIT003,88.95,A
RES3160,SCT211-0527/2022,Shelby Hill,UNIT004,91.56,A
RES3161,SCT211-0527/2022,Shelby Hill,UNIT005,43.42,D
RES3162,SCT211-0527/2022,Shelby Hill,UNIT006,61.87,B
RES3163,SCT211-0528/2024,Stephanie Weaver,UNIT001,56.36,C
RES3164,SCT211-0528/2024,Stephanie Weaver,UNIT002,53.92,C
RES3165,SCT211-0528/2024,Stephanie Weaver,UNIT003,44.66,D
RES3166,SCT211-0528/2024,Stephanie Weaver,UNIT004,73.94,A
RES3167,SCT211-0528/2024,Stephanie Weaver,UNIT005,53.11,C
RES3168,SCT211-0528/2024,Stephanie Weaver,UNIT006,60.51,B
RES3169,SCT211-0529/2021,Tiffany Chaney,UNIT001,88.72,A
RES3170,SCT211-0529/2021,Tiffany Chaney,UNIT002,95.79,A
RES3171,SCT211-0529/2021,Tiffany Chaney,UNIT003,60.85,B
RES3172,SCT211-0529/2021,Tiffany Chaney,UNIT004,59.04,C
RES3173,SCT211-0529/2021,Tiffany Chaney,UNIT005,64.26,B
RES3174,SCT211-0529/2021,Tiffany Chaney,UNIT006,99.85,A
RES3175,SCT211-0530/2024,Crystal Benjamin,UNIT001,88.79,A
RES3176,SCT211-0530/2024,Crystal Benjamin,UNIT002,43.96,D
RES3177,SCT211-0530/2024,Crystal Benjamin,UNIT003,76.62,A
RES3178,SCT211-0530/2024,Crystal Benjamin,UNIT004,93.15,A
RES3179,SCT211-0530/2024,Crystal Benjamin,UNIT005,67.22,B
RES3180,SCT211-0530/2024,Crystal Benjamin,UNIT006,92.69,A
RES3181,SCT211-0531/2021,Joseph Garcia,UNIT001,64.48,B
RES3182,SCT211-0531/2021,Joseph Garcia,UNIT002,48.83,D
RES3183,SCT211-0531/2021,Joseph Garcia,UNIT003,82.19,A
RES3184,SCT211-0531/2021,Joseph Garcia,UNIT004,51.07,C
RES3185,SCT211-0531/2021,Joseph Garcia,UNIT005,92.75,A
RES3186,SCT211-0531/2021,Joseph Garcia,UNIT006,87.67,A
RES3187,SCT211-0532/2021,Brandon Morris,UNIT001,96.62,A
RES3188,SCT211-0532/2021,Brandon Morris,UNIT002,76.45,A
RES3189,SCT211-0532/2021,Brandon Morris,UNIT003,72.76,A
RES3190,SCT211-0532/2021,Brandon Morris,UNIT004,61.59,B
RES3191,SCT211-0532/2021,Brandon Morris,UNIT005,79.12,A
RES3192,SCT211-0532/2021,Brandon Morris,UNIT006,83.54,A
RES3193,SCT211-0533/2022,Christine Huff,UNIT001,59.97,C
RES3194,SCT211-0533/2022,Christine Huff,UNIT002,96.42,A
RES3195,SCT211-0533/2022,Christine Huff,UNIT003,74.29,A
RES3196,SCT211-0533/2022,Christine Huff,UNIT004,54.3,C
RES3197,SCT211-0533/2022,Christine Huff,UNIT005,66.02,B
RES3198,SCT211-0533/2022,Christine Huff,UNIT006,91.62,A
RES3199,SCT211-0534/2024,Albert Harris,UNIT001,45.09,D
RES3200,SCT211-0534/2024,Albert Harris,UNIT002,75.33,A
RES3201,SCT211-0534/2024,Albert Harris,UNIT003,51.69,C
RES3202,SCT211-0534/2024,Albert Harris,UNIT004,67.75,B
RES3203,SCT211-0534/2024,Albert Harris,UNIT005,93.98,A
RES3204,SCT211-0534/2024,Albert Harris,UNIT006,70.04,A
RES3205,SCT211-0535/2022,Maxwell Romero,UNIT001,89.45,A
RES3206,SCT211-0535/2022,Maxwell Romero,UNIT002,57.06,C
RES3207,SCT211-0535/2022,Maxwell Romero,UNIT003,45.01,D
RES3208,SCT211-0535/2022,Maxwell Romero,UNIT004,47.27,D
RES3209,SCT211-0535/2022,Maxwell Romero,UNIT005,50.18,C
RES3210,SCT211-0535/2022,Maxwell Romero,UNIT006,61.14,B
RES3211,SCT211-0536/2024,Justin Moore,UNIT001,48.42,D
RES3212,SCT211-0536/2024,Justin Moore,UNIT002,56.29,C
RES3213,SCT211-0536/2024,Justin Moore,UNIT003,69.85,B
RES3214,SCT211-0536/2024,Justin Moore,UNIT004,66.45,B
RES3215,SCT211-0536/2024,Justin Moore,UNIT005,57.19,C
RES3216,SCT211-0536/2024,Justin Moore,UNIT006,58.87,C
RES3217,SCT211-0537/2022,Jessica Mills,UNIT001,55.05,C
RES3218,SCT211-0537/2022,Jessica Mills,UNIT002,96.37,A
RES3219,SCT211-0537/2022,Jessica Mills,UNIT003,78.8,A
RES3220,SCT211-0537/2022,Jessica Mills,UNIT004,74.77,A
RES3221,SCT211-0537/2022,Jessica Mills,UNIT005,46.13,D
RES3222,SCT211-0537/2022,Jessica Mills,UNIT006,56.01,C
RES3223,SCT211-0538/2021,Dawn Rodriguez,UNIT001,90.04,A
RES3224,SCT211-0538/2021,Dawn Rodriguez,UNIT002,69.72,B
RES3225,SCT211-0538/2021,Dawn Rodriguez,UNIT003,51.14,C
RES3226,SCT211-0538/2021,Dawn Rodriguez,UNIT004,86.93,A
RES3227,SCT211-0538/2021,Dawn Rodriguez,UNIT005,75.97,A
RES3228,SCT211-0538/2021,Dawn Rodriguez,UNIT006,44.64,D
RES3229,SCT211-0539/2022,Aaron Miller,UNIT001,43.71,D
RES3230,SCT211-0539/2022,Aaron Miller,UNIT002,97.51,A
RES3231,SCT211-0539/2022,Aaron Miller,UNIT003,64.1,B
RES3232,SCT211-0539/2022,Aaron Miller,UNIT004,78.01,A
RES3233,SCT211-0539/2022,Aaron Miller,UNIT005,51.05,C
RES3234,SCT211-0539/2022,Aaron Miller,UNIT006,87.63,A
RES3235,SCT211-0540/2023,Jamie Henry,UNIT001,62.44,B
RES3236,SCT211-0540/2023,Jamie Henry,UNIT002,70.12,A
RES3237,SCT211-0540/2023,Jamie Henry,UNIT003,88.48,A
RES3238,SCT211-0540/2023,Jamie Henry,UNIT004,44.63,D
RES3239,SCT211-0540/2023,Jamie Henry,UNIT005,71.43,A
RES3240,SCT211-0540/2023,Jamie Henry,UNIT006,71.75,A
RES3241,SCT211-0541/2023,Sharon Barrett,UNIT001,70.92,A
RES3242,SCT211-0541/2023,Sharon Barrett,UNIT002,79.33,A
RES3243,SCT211-0541/2023,Sharon Barrett,UNIT003,81.17,A
RES3244,SCT211-0541/2023,Sharon Barrett,UNIT004,69.28,B
RES3245,SCT211-0541/2023,Sharon Barrett,UNIT005,86.81,A
RES3246,SCT211-0541/2023,Sharon Barrett,UNIT006,53.94,C
RES3247,SCT211-0542/2023,Matthew Stephens,UNIT001,68.24,B
RES3248,SCT211-0542/2023,Matthew Stephens,UNIT002,92.48,A
RES3249,SCT211-0542/2023,Matthew Stephens,UNIT003,86.22,A
RES3250,SCT211-0542/2023,Matthew Stephens,UNIT004,73.89,A
RES3251,SCT211-0542/2023,Matthew Stephens,UNIT005,60.37,B
RES3252,SCT211-0542/2023,Matthew Stephens,UNIT006,67.11,B
RES3253,SCT211-0543/2023,Larry Morris,UNIT001,57.78,C
RES3254,SCT211-0543/2023,Larry Morris,UNIT002,89.74,A
RES3255,SCT211-0543/2023,Larry Morris,UNIT003,83.37,A
RES3256,SCT211-0543/2023,Larry Morris,UNIT004,63.25,B
RES3257,SCT211-0543/2023,Larry Morris,UNIT005,76.0,A
RES3258,SCT211-0543/2023,Larry Morris,UNIT006,64.08,B
RES3259,SCT211-0544/2021,Levi Lin,UNIT001,42.59,D
RES3260,SCT211-0544/2021,Levi Lin,UNIT002,84.68,A
RES3261,SCT211-0544/2021,Levi Lin,UNIT003,45.3,D
RES3262,SCT211-0544/2021,Levi Lin,UNIT004,75.78,A
RES3263,SCT211-0544/2021,Levi Lin,UNIT005,55.83,C
RES3264,SCT211-0544/2021,Levi Lin,UNIT006,71.13,A
RES3265,SCT211-0545/2022,Sarah Ayala,UNIT001,41.7,D
RES3266,SCT211-0545/2022,Sarah Ayala,UNIT002,45.41,D
RES3267,SCT211-0545/2022,Sarah Ayala,UNIT003,90.08,A
RES3268,SCT211-0545/2022,Sarah Ayala,UNIT004,78.6,A
RES3269,SCT211-0545/2022,Sarah Ayala,UNIT005,48.98,D
RES3270,SCT211-0545/2022,Sarah Ayala,UNIT006,96.48,A
RES3271,SCT211-0546/2023,Patricia Johnson,UNIT001,79.55,A
RES3272,SCT211-0546/2023,Patricia Johnson,UNIT002,77.59,A
RES3273,SCT211-0546/2023,Patricia Johnson,UNIT003,59.26,C
RES3274,SCT211-0546/2023,Patricia Johnson,UNIT004,97.61,A
RES3275,SCT211-0546/2023,Patricia Johnson,UNIT005,93.49,A
RES3276,SCT211-0546/2023,Patricia Johnson,UNIT006,84.57,A
RES3277,SCT211-0547/2023,David Harper,UNIT001,57.88,C
RES3278,SCT211-0547/2023,David Harper,UNIT002,45.86,D
RES3279,SCT211-0547/2023,David Harper,UNIT003,75.86,A
RES3280,SCT211-0547/2023,David Harper,UNIT004,76.08,A
RES3281,SCT211-0547/2023,David Harper,UNIT005,84.12,A
RES3282,SCT211-0547/2023,David Harper,UNIT006,73.95,A
RES3283,SCT211-0548/2024,Mary Reeves,UNIT001,67.89,B
RES3284,SCT211-0548/2024,Mary Reeves,UNIT002,78.0,A
RES3285,SCT211-0548/2024,Mary Reeves,UNIT003,75.63,A
RES3286,SCT211-0548/2024,Mary Reeves,UNIT004,84.7,A
RES3287,SCT211-0548/2024,Mary Reeves,UNIT005,59.47,C
RES3288,SCT211-0548/2024,Mary Reeves,UNIT006,80.61,A
RES3289,SCT211-0549/2021,Justin King,UNIT001,51.03,C
RES3290,SCT211-0549/2021,Justin King,UNIT002,95.99,A
RES3291,SCT211-0549/2021,Justin King,UNIT003,75.85,A
RES3292,SCT211-0549/2021,Justin King,UNIT004,84.84,A
RES3293,SCT211-0549/2021,Justin King,UNIT005,72.52,A
RES3294,SCT211-0549/2021,Justin King,UNIT006,97.87,A
RES3295,SCT211-0550/2021,Rhonda Wolfe,UNIT001,91.49,A
RES3296,SCT211-0550/2021,Rhonda Wolfe,UNIT002,93.46,A
RES3297,SCT211-0550/2021,Rhonda Wolfe,UNIT003,81.35,A
RES3298,SCT211-0550/2021,Rhonda Wolfe,UNIT004,95.49,A
RES3299,SCT211-0550/2021,Rhonda Wolfe,UNIT005,89.16,A
RES3300,SCT211-0550/2021,Rhonda Wolfe,UNIT006,59.83,C
RES3301,SCT211-0551/2024,Michelle Cervantes,UNIT001,41.76,D
RES3302,SCT211-0551/2024,Michelle Cervantes,UNIT002,65.4,B
RES3303,SCT211-0551/2024,Michelle Cervantes,UNIT003,95.87,A
RES3304,SCT211-0551/2024,Michelle Cervantes,UNIT004,67.94,B
RES3305,SCT211-0551/2024,Michelle Cervantes,UNIT005,45.24,D
RES3306,SCT211-0551/2024,Michelle Cervantes,UNIT006,94.63,A
RES3307,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT001,82.5,A
RES3308,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT002,74.83,A
RES3309,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT003,90.9,A
RES3310,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT004,74.4,A
RES3311,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT005,89.97,A
RES3312,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT006,80.71,A
RES3313,SCT211-0553/2021,Alex Osborn,UNIT001,86.15,A
RES3314,SCT211-0553/2021,Alex Osborn,UNIT002,99.76,A
RES3315,SCT211-0553/2021,Alex Osborn,UNIT003,87.32,A
RES3316,SCT211-0553/2021,Alex Osborn,UNIT004,74.64,A
RES3317,SCT211-0553/2021,Alex Osborn,UNIT005,78.81,A
RES3318,SCT211-0553/2021,Alex Osborn,UNIT006,62.66,B
RES3319,SCT211-0554/2024,Cynthia Myers,UNIT001,80.21,A
RES3320,SCT211-0554/2024,Cynthia Myers,UNIT002,84.92,A
RES3321,SCT211-0554/2024,Cynthia Myers,UNIT003,61.51,B
RES3322,SCT211-0554/2024,Cynthia Myers,UNIT004,48.59,D
RES3323,SCT211-0554/2024,Cynthia Myers,UNIT005,71.49,A
RES3324,SCT211-0554/2024,Cynthia Myers,UNIT006,79.03,A
RES3325,SCT211-0555/2021,Manuel Lee,UNIT001,51.72,C
RES3326,SCT211-0555/2021,Manuel Lee,UNIT002,53.35,C
RES3327,SCT211-0555/2021,Manuel Lee,UNIT003,81.32,A
RES3328,SCT211-0555/2021,Manuel Lee,UNIT004,67.38,B
RES3329,SCT211-0555/2021,Manuel Lee,UNIT005,53.13,C
RES3330,SCT211-0555/2021,Manuel Lee,UNIT006,84.29,A
RES3331,SCT211-0556/2021,Heather Wilkins,UNIT001,56.47,C
RES3332,SCT211-0556/2021,Heather Wilkins,UNIT002,74.71,A
RES3333,SCT211-0556/2021,Heather Wilkins,UNIT003,81.86,A
RES3334,SCT211-0556/2021,Heather Wilkins,UNIT004,95.31,A
RES3335,SCT211-0556/2021,Heather Wilkins,UNIT005,89.99,A
RES3336,SCT211-0556/2021,Heather Wilkins,UNIT006,90.26,A
RES3337,SCT211-0557/2023,Amanda Hendrix,UNIT001,60.47,B
RES3338,SCT211-0557/2023,Amanda Hendrix,UNIT002,59.36,C
RES3339,SCT211-0557/2023,Amanda Hendrix,UNIT003,73.76,A
RES3340,SCT211-0557/2023,Amanda Hendrix,UNIT004,90.82,A
RES3341,SCT211-0557/2023,Amanda Hendrix,UNIT005,71.13,A
RES3342,SCT211-0557/2023,Amanda Hendrix,UNIT006,61.09,B
RES3343,SCT211-0558/2022,Sherry Chang,UNIT001,72.89,A
RES3344,SCT211-0558/2022,Sherry Chang,UNIT002,94.49,A
RES3345,SCT211-0558/2022,Sherry Chang,UNIT003,57.08,C
RES3346,SCT211-0558/2022,Sherry Chang,UNIT004,78.43,A
RES3347,SCT211-0558/2022,Sherry Chang,UNIT005,70.59,A
RES3348,SCT211-0558/2022,Sherry Chang,UNIT006,99.61,A
RES3349,SCT211-0559/2021,Katherine Holloway,UNIT001,91.87,A
RES3350,SCT211-0559/2021,Katherine Holloway,UNIT002,61.98,B
RES3351,SCT211-0559/2021,Katherine Holloway,UNIT003,92.13,A
RES3352,SCT211-0559/2021,Katherine Holloway,UNIT004,93.35,A
RES3353,SCT211-0559/2021,Katherine Holloway,UNIT005,40.95,D
RES3354,SCT211-0559/2021,Katherine Holloway,UNIT006,68.6,B
RES3355,SCT211-0560/2022,Andrea Harris,UNIT001,67.39,B
RES3356,SCT211-0560/2022,Andrea Harris,UNIT002,74.85,A
RES3357,SCT211-0560/2022,Andrea Harris,UNIT003,74.8,A
RES3358,SCT211-0560/2022,Andrea Harris,UNIT004,56.16,C
RES3359,SCT211-0560/2022,Andrea Harris,UNIT005,55.95,C
RES3360,SCT211-0560/2022,Andrea Harris,UNIT006,95.41,A
RES3361,SCT211-0561/2021,Daniel Martinez,UNIT001,54.39,C
RES3362,SCT211-0561/2021,Daniel Martinez,UNIT002,55.13,C
RES3363,SCT211-0561/2021,Daniel Martinez,UNIT003,64.6,B
RES3364,SCT211-0561/2021,Daniel Martinez,UNIT004,82.56,A
RES3365,SCT211-0561/2021,Daniel Martinez,UNIT005,43.09,D
RES3366,SCT211-0561/2021,Daniel Martinez,UNIT006,79.58,A
RES3367,SCT211-0562/2022,Bridget Russo,UNIT001,50.86,C
RES3368,SCT211-0562/2022,Bridget Russo,UNIT002,75.97,A
RES3369,SCT211-0562/2022,Bridget Russo,UNIT003,69.13,B
RES3370,SCT211-0562/2022,Bridget Russo,UNIT004,88.84,A
RES3371,SCT211-0562/2022,Bridget Russo,UNIT005,43.99,D
RES3372,SCT211-0562/2022,Bridget Russo,UNIT006,65.38,B
RES3373,SCT211-0563/2022,Curtis Holmes,UNIT001,62.46,B
RES3374,SCT211-0563/2022,Curtis Holmes,UNIT002,74.23,A
RES3375,SCT211-0563/2022,Curtis Holmes,UNIT003,98.85,A
RES3376,SCT211-0563/2022,Curtis Holmes,UNIT004,74.03,A
RES3377,SCT211-0563/2022,Curtis Holmes,UNIT005,74.7,A
RES3378,SCT211-0563/2022,Curtis Holmes,UNIT006,52.01,C
RES3379,SCT211-0564/2024,Jose Benton,UNIT001,95.71,A
